wind,solar,base,float
1.456654444,1.0769,20,1500
1.060705,1.0769,20,1500
0.908852778,1.07316,20,1500
0.828685556,1.07418,20,1500
0.94267,1.07612,20,1500
1.182897222,1.03368,20,1500
1.082781111,0.92898,20,1500
1.164961667,0.674,20,1500
1.168243889,0,20,1500
1.869054444,0,20,1500
2.742694444,0,20,1500
2.895643889,0,20,1500
2.648663889,0,20,1500
3.014355556,0,20,1500
3.005449444,0,20,1500
2.274367222,0,20,1500
1.912397222,0,20,1500
2.983699444,0,20,1500
2.771632778,0,20,1500
1.914657222,0,20,1500
1.752673889,0,20,1500
1.520078333,0.623,20,1500
1.012974444,0.9538,20,1500
1.843400556,1.0689,20,1500
1.905964444,1.0769,20,1500
0.627471667,1.0769,20,1500
0.278275722,1.0769,20,1500
0.2373115,1.0769,20,1500
0.189495722,1.0769,20,1500
0.198126444,1.0469,20,1500
0.127254389,0.9557,20,1500
0.189561556,0.6911,20,1500
0.5270105,0,20,1500
1.200891667,0,20,1500
2.761648333,0,20,1500
3.253019444,0,20,1500
3.231104444,0,20,1500
2.882693333,0,20,1500
2.669765,0,20,1500
2.429679444,0,20,1500
2.108492222,0,20,1500
2.612885,0,20,1500
2.095480556,0,20,1500
1.70605,0,20,1500
2.112875,0,20,1500
2.95379,0.49788,20,1500
2.109837222,0.77066,20,1500
1.949801667,0.89112,20,1500
0.926453889,0.9057,20,1500
0.286230056,0.91682,20,1500
0.020426106,0.89852,20,1500
0.016226817,0.90834,20,1500
0.089955111,0.86572,20,1500
0.392075,0.82832,20,1500
0.307477111,0.69792,20,1500
0.409206389,0.341,20,1500
1.126307222,0,20,1500
1.854384444,0,20,1500
2.046358333,0,20,1500
1.999871111,0,20,1500
0.649128333,0,20,1500
2.065521111,0,20,1500
1.236173889,0,20,1500
2.439321111,0,20,1500
2.690020556,0,20,1500
2.165908333,0,20,1500
1.604205,0,20,1500
0.309205722,0,20,1500
0.905842778,0,20,1500
2.426746667,0.5971,20,1500
1.875245,0.94006,20,1500
1.862372778,1.0543,20,1500
0.575831111,1.06932,20,1500
0.069091722,1.053,20,1500
0.022501433,1.0456,20,1500
0,1.04962,20,1500
0.033054,1.04372,20,1500
0.141342278,1.02078,20,1500
0.060376722,0.91034,20,1500
0.173537556,0.61448,20,1500
0.330086111,0,20,1500
0.793635,0,20,1500
0.662885,0,20,1500
0.641646667,0,20,1500
0.413884556,0,20,1500
1.114766111,0,20,1500
0.977267222,0,20,1500
1.235731111,0,20,1500
2.133330556,0,20,1500
0.934667778,0,20,1500
1.103025556,0,20,1500
1.552456111,0,20,1500
1.851400556,0,20,1500
1.345885,0.52378,20,1500
0.658662778,0.79516,3,0
1.286583333,0.8348,3,0
1.199741667,0.88688,3,0
0.535007556,0.9108,3,0
0.156485778,0.902,3,0
0.034181439,0.8787,3,0
0.111073778,0.84938,3,0
0.017134594,0.78222,3,0
0.136776444,0.69224,20,1500
0.423071056,0.48248,20,1500
0.856183333,0,20,1500
1.353705556,0,20,1500
1.162367222,0,20,1500
1.056708889,0,20,1500
1.066344444,0,20,1500
1.531606667,0,20,1500
1.819134444,0,20,1500
1.975151667,0,20,1500
2.980406111,0,20,1500
3.314692222,0,20,1500
2.660861667,0,20,1500
2.374663889,0,20,1500
2.422110556,0,20,1500
2.321251667,0.59062,20,1500
1.473062778,0.95102,20,1500
1.214902778,1.02258,20,1500
1.32936,1.06988,20,1500
0.647707222,1.02596,20,1500
0.123485611,1.01704,20,1500
0.144422111,1.00492,20,1500
0.099957667,0.96562,20,1500
0.201199667,0.88156,20,1500
0.03934155,0.81596,20,1500
0.099532333,0.56028,20,1500
0.525538278,0,20,1500
0.875803889,0,20,1500
1.524987778,0,20,1500
1.609968333,0,20,1500
1.669612222,0,20,1500
2.352682778,0,20,1500
1.766572778,0,20,1500
1.436891111,0,20,1500
1.910743889,0,20,1500
1.958976111,0,20,1500
1.615927778,0,20,1500
1.390025556,0,20,1500
1.831869444,0,20,1500
2.191339444,0.74052,20,1500
0.780485,1.0769,20,1500
0.206973833,1.0769,20,1500
0.160252889,1.0769,20,1500
0.030365017,1.0769,20,1500
0.047947389,1.0769,20,1500
0.158436444,1.07054,20,1500
0.037522733,1.067,20,1500
0.097003667,1.07324,20,1500
0.069670889,1.07054,20,1500
0.113873278,0.70888,20,1500
0.104175556,0,20,1500
0.277157778,0,20,1500
0.978649444,0,20,1500
1.013778889,0,20,1500
1.408759444,0,20,1500
0.863836111,0,20,1500
1.671517222,0,20,1500
1.813698333,0,20,1500
1.706776111,0,20,1500
1.246975,0,20,1500
0.860033333,0,20,1500
0.858028333,0,20,1500
1.238489444,0,20,1500
0.766571111,0.75108,20,1500
0.623885556,1.0769,20,1500
0.029259378,1.0769,20,1500
0.015668367,1.0769,20,1500
0.097689167,1.0769,20,1500
0.207804389,1.0769,20,1500
0.264399667,1.0769,20,1500
0.175722444,1.0769,20,1500
0.242150222,1.0769,20,1500
0.254235944,1.0769,20,1500
0.239269111,0.7361,20,1500
0.387887611,0,20,1500
0.377940556,0,20,1500
0.654975556,0,20,1500
0.702798333,0,20,1500
0.826715556,0,20,1500
0.645154444,0,20,1500
1.067675,0,20,1500
0.605057222,0,20,1500
1.519385,0,20,1500
1.235945,0,20,1500
1.530175556,0,20,1500
2.689121667,0,20,1500
2.367197222,0,20,1500
2.426747222,0.62594,20,1500
1.285385556,1.03272,20,1500
0.2200065,1.0769,20,1500
0.027967056,1.0769,20,1500
0,1.07882,20,1500
0.022599383,1.06018,20,1500
0.024070522,1.07002,20,1500
0.02315505,1.0676,20,1500
0.01274375,1.06582,20,1500
0.038978394,0.9847,20,1500
0.060832556,0.6064,20,1500
0.046441667,0,20,1500
0.958572778,0,20,1500
1.99551,0,20,1500
2.160529444,0,20,1500
1.777421111,0,20,1500
0.922923333,0,20,1500
1.391012778,0,20,1500
3.019999444,0,20,1500
2.921921667,0,20,1500
2.822373333,0,20,1500
1.239256111,0,20,1500
0.960525,0,20,1500
0.952383333,0,20,1500
1.107173889,0,20,1500
1.320272222,0.025526,20,1500
0.428335833,0.26728,20,1500
0.335394611,0.83366,20,1500
0.062304389,0.79202,20,1500
0.02477795,0.94552,20,1500
0.0240308,0.3571,20,1500
0.01071565,0.34928,20,1500
0.033323783,0.152656,20,1500
0.098167333,0.081032,20,1500
0.169677444,0,20,1500
0.174748722,0,20,1500
0.211800111,0,20,1500
0.807170556,0,20,1500
1.300978889,0,20,1500
1.28166,0,20,1500
2.143914444,0,20,1500
3.139892778,0,20,1500
3.366969444,0,20,1500
3.201638333,0,20,1500
3.321027222,0,20,1500
3.542975,0,20,1500
3.503073333,0,20,1500
3.549917778,0,20,1500
3.545173333,0.51514,20,1500
2.638574444,0.82902,20,1500
1.194522222,0.81464,20,1500
1.071425556,0.89136,20,1500
1.048355556,0.97944,20,1500
0.382020833,0.94742,20,1500
0.053598289,1.03328,20,1500
0.071415944,0.99212,20,1500
0,0.9688,20,1500
0,0.74194,20,1500
0,0.46884,20,1500
0,0,20,1500
0,0,20,1500
0.004178856,0,20,1500
0.3644735,0,20,1500
0.863702222,0,20,1500
0.527866444,0,20,1500
0.575303889,0,20,1500
0.997206111,0,20,1500
1.359251111,0,20,1500
3.192185556,0,20,1500
2.971386667,0,20,1500
3.124023889,0,20,1500
2.845873889,0,20,1500
2.147734444,0.137914,20,1500
2.164863333,0.31592,20,1500
1.001321111,0.39394,20,1500
0.965448889,0.66116,20,1500
1.08642,0.89798,20,1500
0.896557222,1.01694,20,1500
0.55212,0.8245,20,1500
0.244787333,1.02672,20,1500
0.029634572,0.9187,20,1500
0,0.87076,20,1500
0.03084625,0.49112,20,1500
0.015700617,0,20,1500
0,0,20,1500
0,0,20,1500
0.049508639,0,20,1500
3.218942222,0,20,1500
3.504181667,0,20,1500
2.910623889,0,20,1500
1.664361111,0,20,1500
1.163019444,0,20,1500
1.359731111,0,20,1500
2.216732778,0,20,1500
2.451106111,0,20,1500
2.200016111,0,20,1500
1.829087222,0.30888,20,1500
2.392367222,0.7238,20,1500
2.379877222,0.81912,20,1500
1.871358333,0.86064,20,1500
1.783955,1.0769,20,1500
1.716017222,1.02486,20,1500
1.182542778,0.96394,20,1500
1.032319444,0.9438,20,1500
1.316077222,0.89802,20,1500
1.518907222,0.52164,20,1500
2.324220556,0.17349,20,1500
2.237092778,0,20,1500
2.087796667,0,20,1500
1.484622778,0,20,1500
1.489953333,0,20,1500
1.686585,0,20,1500
1.16615,0,20,1500
1.381328333,0,20,1500
1.509115,0,20,1500
1.596161111,0,20,1500
1.598344444,0,20,1500
1.207402222,0,20,1500
1.053034444,0,20,1500
0.854931667,0,20,1500
1.915096667,0.117038,20,1500
2.176707778,0.26422,20,1500
1.10465,0.5778,20,1500
1.116463333,0.183730022,20,1500
0.932060556,0.44576,20,1500
0.318435222,0.6955,20,1500
0.066282222,0.84976,20,1500
0.152665167,1.0769,20,1500
0.166524889,1.0769,20,1500
0.286378556,1.0769,20,1500
0.70632,0.62872,20,1500
1.029087222,0,20,1500
1.441137222,0,20,1500
1.119205,0,20,1500
1.452763889,0,20,1500
1.448759444,0,20,1500
1.087446667,0,20,1500
0.878012778,0,20,1500
0.758338333,0,20,1500
0.850751667,0,20,1500
1.127066667,0,20,1500
0.586382222,0,20,1500
0.436214444,0,20,1500
0.740388333,0,20,1500
0.543047,0.51082,20,1500
0.144593222,0.961,20,1500
0.140375778,1.05512,20,1500
0.162482944,1.06564,20,1500
0.020252472,1.05528,20,1500
0.03446275,1.04856,20,1500
0.016613767,1.04666,20,1500
0.034903233,1.05344,20,1500
0.073491889,1.07812,20,1500
0.100350222,0.99702,20,1500
0.111955278,0.49648,20,1500
0.144521722,0,20,1500
0.515599056,0,20,1500
0.644351667,0,20,1500
1.616541111,0,20,1500
2.109991111,0,20,1500
2.477060556,0,20,1500
3.102473333,0,20,1500
3.222593889,0,20,1500
2.735318889,0,20,1500
3.110984444,0,20,1500
2.413083889,0,20,1500
3.171320556,0,20,1500
3.257525556,0,20,1500
3.157137778,0.5436,20,1500
1.410340556,0.99746,20,1500
0.758355556,1.0769,20,1500
1.391337222,1.0769,20,1500
1.879415556,1.0769,20,1500
1.757372222,1.07888,20,1500
2.549876111,1.0769,20,1500
2.900304444,1.0769,20,1500
2.922565,1.0769,20,1500
2.617055556,1.00642,20,1500
1.885195,0.46942,20,1500
1.543906667,0,20,1500
0.661180556,0,20,1500
0.629331111,0,20,1500
2.542881667,0,20,1500
2.856088333,0,20,1500
3.027262778,0,20,1500
3.036292778,0,20,1500
2.629338889,0,20,1500
2.045216667,0,20,1500
1.841631111,0,20,1500
1.970126667,0,20,1500
1.868197778,0,20,1500
2.036635556,0,20,1500
1.386879444,0.46668,20,1500
1.639546667,0.89718,20,1500
1.815327778,1.0212,20,1500
1.086608889,1.04474,20,1500
1.4189,1.03044,20,1500
0.835522778,0.99968,20,1500
0.648098889,1.01684,20,1500
0.952037222,1.02862,20,1500
1.505309444,0.96428,20,1500
1.911249444,0.8521,20,1500
1.365176111,0.36812,20,1500
0.701048333,0,20,1500
0.298987444,0,20,1500
0.020474961,0,20,1500
0.080366611,0,20,1500
0.574565556,0,20,1500
1.030508333,0,20,1500
0.761874444,0,20,1500
0.684519444,0,20,1500
0.737813333,0,20,1500
0.346247,0,20,1500
0.844591667,0,20,1500
1.597688889,0,20,1500
0.461456611,0,20,1500
0,0.41542,20,1500
0.061348389,0.76362,20,1500
0.211527278,0.89006,20,1500
0.086552056,0.99728,20,1500
0.076135722,1.0118,20,1500
0.032203406,0.99462,20,1500
0.089828833,0.9316,20,1500
0.014077083,0.94856,20,1500
0.007105861,0.79302,20,1500
0.016259811,0.76412,20,1500
0.009996794,0.32528,20,1500
0.010977428,0,20,1500
0.194439444,0,20,1500
0.363141056,0,20,1500
0.646251667,0,20,1500
0.447382278,0,20,1500
0.492302611,0,20,1500
1.587255,0,20,1500
3.104083333,0,20,1500
3.067721111,0,20,1500
2.212979444,0,20,1500
2.789847222,0,20,1500
2.309891111,0,20,1500
2.305854444,0,20,1500
2.556463333,0.50168,20,1500
1.773545556,0.95666,3,0
1.192135556,1.0608,3,0
1.324788333,1.07526,3,0
0.64917,1.05448,3,0
0.112410056,1.02764,3,0
0.028990844,1.04096,3,0
0.001168768,1.05146,3,0
0.025105756,1.04824,3,0
0,0.93672,20,1500
0,0.40024,20,1500
0,0,20,1500
0.052454022,0,20,1500
0.130023833,0,20,1500
0.240302833,0,20,1500
0.242771722,0,20,1500
0.725735556,0,20,1500
1.299389444,0,20,1500
2.013231111,0,20,1500
2.541581111,0,20,1500
0.4877095,0,20,1500
1.295831111,0,20,1500
2.001372222,0,20,1500
1.501332222,0,20,1500
2.52135,0.54326,20,1500
1.359608333,1.06216,20,1500
1.403804444,1.0769,20,1500
0.668096667,1.0769,20,1500
0.361128222,1.0769,20,1500
0.023171889,1.0769,20,1500
0.058785889,1.0769,20,1500
0.126868833,1.0769,20,1500
0.1719355,1.0769,20,1500
0.171508167,1.0332,20,1500
0.148535611,0.4497,20,1500
0.022674756,0,20,1500
0.102576333,0,20,1500
1.00293,0,20,1500
1.953195,0,20,1500
0.646713333,0,20,1500
0.865174444,0,20,1500
1.874414444,0,20,1500
2.373626667,0,20,1500
1.658002222,0,20,1500
1.954651667,0,20,1500
2.349317222,0,20,1500
2.428618889,0,20,1500
2.339423889,0,20,1500
2.391081111,0.60522,20,1500
1.694948333,1.0769,20,1500
0.763451111,1.0769,20,1500
0.693001667,1.0769,20,1500
0.356405611,1.0769,20,1500
0.080677778,1.0769,20,1500
0.087238611,1.0769,20,1500
0.135753111,1.0769,20,1500
0.147294556,1.0769,20,1500
0.134145389,1.05428,20,1500
0.003006419,0.4817,20,1500
0,0,20,1500
0.105607722,0,20,1500
0.347421056,0,20,1500
0.4934955,0,20,1500
0.414687611,0,20,1500
0.726220556,0,20,1500
0.681841667,0,20,1500
0.318458833,0,20,1500
0.555367167,0,20,1500
0.451718444,0,20,1500
2.370521667,0,20,1500
2.055478333,0,20,1500
1.681105556,0,20,1500
1.810240556,0.49976,20,1500
1.378085,1.00098,20,1500
0.345865833,1.0769,20,1500
0.537865167,1.0769,20,1500
0.280160667,1.07884,20,1500
0.243506778,1.0703,20,1500
0.267578833,1.0769,20,1500
0.361026111,1.0769,20,1500
0.394490944,1.0769,20,1500
2.60301,0.97734,20,1500
3.576066111,0.37706,20,1500
3.575477778,0,20,1500
3.576066111,0,20,1500
3.557906667,0,20,1500
3.561345,0,20,1500
3.575809444,0,20,1500
3.502869444,0,20,1500
2.902118333,0,20,1500
2.733050556,0,20,1500
2.134083889,0,20,1500
2.673895556,0,20,1500
2.763584444,0,20,1500
2.71898,0,20,1500
2.735956111,0,20,1500
1.360662222,0.48014,20,1500
1.174266667,0.99086,20,1500
1.543041667,1.0769,20,1500
1.286537778,1.0769,20,1500
0.915340556,1.06912,20,1500
0.631392222,1.0537,20,1500
0.572518333,1.06782,20,1500
0.554751611,1.0769,20,1500
0.471668,1.06322,20,1500
1.499752778,0.85216,20,1500
2.526959444,0.032694,20,1500
2.282458333,0,20,1500
2.171368333,0,20,1500
1.841485556,0,20,1500
1.780789444,0,20,1500
1.953424444,0,20,1500
1.334104444,0,20,1500
0.872982222,0,20,1500
0.902026111,0,20,1500
0.751263333,0,20,1500
0.339809167,0,20,1500
0.285394722,0,20,1500
0.601222778,0,20,1500
0.444064889,0,20,1500
0.154107667,0.3874,20,1500
0.191966667,0.74148,20,1500
0.317120611,0.9817,20,1500
0.332973111,0.99748,20,1500
0.094385889,0.97216,20,1500
0.017701089,0.99856,20,1500
0.160854722,0.96592,20,1500
0.12659,0.94312,20,1500
0.331498889,0.82832,20,1500
0.306313278,0.55266,20,1500
0.293289944,0.025596,20,1500
0.732913333,0,20,1500
0.921751667,0,20,1500
1.173275,0,20,1500
1.425697778,0,20,1500
1.205693889,0,20,1500
2.520318889,0,20,1500
2.674661667,0,20,1500
2.778068333,0,20,1500
3.013025,0,20,1500
1.530028333,0,20,1500
0.714433889,0,20,1500
0.2938285,0,20,1500
1.127532222,0,20,1500
1.049202778,0.31242,20,1500
0.251405111,0.48862,20,1500
1.26975,0.53216,20,1500
0.775610556,0.96958,20,1500
0.211797389,0.53564,20,1500
0.274938111,0.67582,20,1500
0.352974111,0.64196,20,1500
0.559870556,1.05436,20,1500
0.3620705,1.07144,20,1500
0.465873833,0.71834,20,1500
0.708796667,0.050192,20,1500
1.034865,0,20,1500
2.084090556,0,20,1500
2.047089444,0,20,1500
1.079000556,0,20,1500
0.656626667,0,20,1500
0.414581778,0,20,1500
0.529739222,0,20,1500
1.25356,0,20,1500
3.352257778,0,20,1500
3.171056667,0,20,1500
3.061138889,0,20,1500
2.59737,0,20,1500
1.882790556,0,20,1500
1.377432778,0.29448,20,1500
1.509319444,0.74258,20,1500
2.369897222,0.65994,20,1500
1.949685,0.93432,20,1500
1.803196667,0.95382,20,1500
1.367045556,0.83664,20,1500
1.627241667,0.9634,20,1500
2.055829444,0.8957,20,1500
2.476187778,0.84668,20,1500
2.457570556,0.64436,20,1500
2.714309444,0.031742,20,1500
2.808403333,0,20,1500
2.998453333,0,20,1500
2.852747222,0,20,1500
2.614941667,0,20,1500
3.07479,0,20,1500
3.185336111,0,20,1500
3.296879444,0,20,1500
3.02039,0,20,1500
2.719932222,0,20,1500
2.916702222,0,20,1500
2.932096111,0,20,1500
2.732393889,0,20,1500
2.634402778,0,20,1500
2.394872222,0.4789,20,1500
1.663050556,1.03606,20,1500
2.575324444,1.0769,20,1500
2.423598333,1.0769,20,1500
2.490456667,1.0769,20,1500
2.281233889,1.0769,20,1500
2.341028889,1.0769,20,1500
2.494935556,1.0769,20,1500
2.844786667,1.0769,20,1500
2.662116667,0.9038,20,1500
2.860454444,0.028848,20,1500
2.847399444,0,20,1500
2.355157222,0,20,1500
2.996697222,0,20,1500
2.840128889,0,20,1500
2.573468333,0,20,1500
2.342963889,0,20,1500
2.28322,0,20,1500
1.793523889,0,20,1500
1.494366667,0,20,1500
2.753698333,0,20,1500
1.836932778,0,20,1500
2.631445556,0,20,1500
1.951909444,0,20,1500
0.975883889,0.4168,20,1500
2.357405556,0.98454,20,1500
2.155444444,1.0769,20,1500
2.234567778,1.0769,20,1500
1.926425556,1.06538,20,1500
1.238490556,1.04434,20,1500
1.270379444,1.05608,20,1500
1.548508333,1.07002,20,1500
1.443608333,1.04984,20,1500
1.984,0.82538,20,1500
2.407552778,0.023902,20,1500
2.089651667,0,20,1500
1.951872222,0,20,1500
2.556941667,0,20,1500
2.398275,0,20,1500
2.675426667,0,20,1500
2.585,0,20,1500
1.780493333,0,20,1500
2.377708889,0,20,1500
3.268834444,0,20,1500
2.981477222,0,20,1500
2.907747222,0,20,1500
2.522382222,0,20,1500
2.647395556,0,20,1500
1.975919444,0.50598,20,1500
1.005395,1.05828,20,1500
0.691629444,1.0769,20,1500
0.811987222,1.0769,20,1500
0.517603,1.0769,20,1500
0.593655,1.0769,20,1500
0.347605556,1.0769,20,1500
0.6699,1.0769,20,1500
0.681657222,1.0769,20,1500
0.896806667,0.89682,20,1500
1.016185556,0.021648,20,1500
1.007907222,0,20,1500
1.810275,0,20,1500
2.593141667,0,20,1500
2.362747778,0,20,1500
3.415224444,0,20,1500
3.328077222,0,20,1500
2.948525556,0,20,1500
3.015984444,0,20,1500
3.38911,0,20,1500
3.257237222,0,20,1500
2.548012778,0,20,1500
2.713043889,0,20,1500
3.312637222,0,20,1500
3.270006667,0.33114,20,1500
1.319195,0.84486,20,1500
1.376431111,0.96088,20,1500
2.183853333,0.99902,20,1500
0.915642222,0.96034,20,1500
0.531418111,0.97186,20,1500
0.371022444,0.99302,20,1500
0.392619611,0.99634,20,1500
0.389170167,0.97728,20,1500
0.418385667,0.79534,20,1500
0.646352222,0.02502,20,1500
0.694933889,0,20,1500
0.705568333,0,20,1500
1.128035,0,20,1500
2.378716667,0,20,1500
3.265108889,0,20,1500
2.614400556,0,20,1500
2.983877778,0,20,1500
2.208888333,0,20,1500
1.821107778,0,20,1500
3.106395,0,20,1500
3.548995556,0,20,1500
3.379565,0,20,1500
3.370943333,0,20,1500
3.377378889,0.21874,20,1500
2.500117778,0.43758,20,1500
2.455756111,0.7507,20,1500
1.812227222,0.97852,20,1500
0.854738889,0.73878,20,1500
0.566836111,0.8108,20,1500
0.319203833,0.857,20,1500
0.163800444,0.8403,20,1500
0.129574667,0.59406,20,1500
0.173258611,0.50484,20,1500
0.2295815,0.0180134,20,1500
0.347455389,0,20,1500
0.672342778,0,20,1500
1.751916111,0,20,1500
1.631248333,0,20,1500
3.103191111,0,20,1500
3.57389,0,20,1500
3.511147222,0,20,1500
3.542468333,0,20,1500
3.537761667,0,20,1500
3.072062222,0,20,1500
2.379327778,0,20,1500
2.430833333,0,20,1500
2.835191111,0,20,1500
3.448167222,0.41972,20,1500
2.732621111,0.76758,20,1500
1.226821111,0.51752,20,1500
1.313779444,0.22314,20,1500
1.044983889,0.09954,20,1500
0.675706111,0.5658,20,1500
0.597849444,0.62632,20,1500
0.566016111,1.0769,20,1500
0.644650556,1.0769,20,1500
0.516864778,1.07506,20,1500
0.465656,0.3705,20,1500
0.976650556,0,20,1500
1.687104444,0,20,1500
1.822712222,0,20,1500
2.857724444,0,20,1500
2.788483889,0,20,1500
3.315273889,0,20,1500
3.554760556,0,20,1500
3.574536111,0,20,1500
3.576066111,0,20,1500
3.576066111,0,20,1500
3.329155,0,20,1500
3.41152,0,20,1500
3.572367222,0,20,1500
3.576066111,0.3633,20,1500
3.465962778,0.93162,3,0
2.786115,1.03486,3,0
3.455075556,1.0285,3,0
2.893143889,1.0154,3,0
2.375215556,1.00064,3,0
2.215690556,1.01856,3,0
2.136758333,1.02826,3,0
2.319750556,1.01746,3,0
1.539662222,0.80166,20,1500
1.542799444,0.0179934,20,1500
2.110701667,0,20,1500
2.355707778,0,20,1500
1.586819444,0,20,1500
2.227642222,0,20,1500
2.976480556,0,20,1500
3.35398,0,20,1500
3.194501111,0,20,1500
2.461965,0,20,1500
1.437557222,0,20,1500
2.931312778,0,20,1500
3.428549444,0,20,1500
3.149986667,0,20,1500
2.116549444,0,20,1500
1.736883333,0.354,20,1500
0.879466111,0.9355,20,1500
1.287376111,1.05358,20,1500
0.8339,1.05564,20,1500
0.625591667,1.04418,20,1500
0.277474889,1.0383,20,1500
0.037599844,1.04612,20,1500
0,1.07038,20,1500
0.01968935,1.0629,20,1500
0.019445778,0.8306,20,1500
0.031506739,0.0194738,20,1500
0.033594444,0,20,1500
0.097544889,0,20,1500
1.107742222,0,20,1500
2.405854444,0,20,1500
1.691122778,0,20,1500
1.476858333,0,20,1500
0.566919444,0,20,1500
0.056719389,0,20,1500
0.146450778,0,20,1500
0.397675444,0,20,1500
0.148566167,0,20,1500
0.367458611,0,20,1500
0.340033889,0,20,1500
0.646561111,0.24998,20,1500
0.709485556,0.69784,20,1500
0.095216167,0.93608,20,1500
0.285188056,0.9423,20,1500
0.485209278,0.88058,20,1500
0.663801111,0.85766,20,1500
0.903890556,0.8652,20,1500
1.049405556,0.83616,20,1500
1.244923889,0.79188,20,1500
1.190593333,0.63696,20,1500
1.057996667,0.0118902,20,1500
1.12218,0,20,1500
3.042915556,0,20,1500
3.111318333,0,20,1500
2.93782,0,20,1500
3.158705556,0,20,1500
3.372618333,0,20,1500
3.373598333,0,20,1500
3.028525556,0,20,1500
3.354682778,0,20,1500
3.399136111,0,20,1500
3.149242778,0,20,1500
3.348108889,0,20,1500
3.126089444,0,20,1500
3.003538889,0.037384,20,1500
3.045462222,0.76858,20,1500
2.197971111,0.97366,20,1500
1.933725,0.96254,20,1500
2.195788333,0.91446,20,1500
2.020573333,0.93048,20,1500
1.200862778,0.95744,20,1500
1.098880556,0.9004,20,1500
0.842263333,0.86634,20,1500
0.735026111,0.67086,20,1500
0.975111111,0.0135668,20,1500
1.59408,0,20,1500
2.173843333,0,20,1500
2.293181667,0,20,1500
2.750082778,0,20,1500
2.790053333,0,20,1500
2.056452222,0,20,1500
1.531997778,0,20,1500
1.042717222,0,20,1500
2.180223333,0,20,1500
2.754751111,0,20,1500
2.890166111,0,20,1500
3.035671111,0,20,1500
3.073925556,0,20,1500
2.679153889,0.0124906,20,1500
0.756630556,0.109904,20,1500
0.897480556,0.037534,20,1500
0.883932222,0.30164,20,1500
0.687668333,0.68132,20,1500
0.533010833,0.5647,20,1500
0.446412278,0.6462,20,1500
0.654672222,0.26344,20,1500
0.844945556,0.26214,20,1500
1.039531667,0.45836,20,1500
1.413857222,0.00573,20,1500
1.630295,0,20,1500
1.297777222,0,20,1500
1.414024444,0,20,1500
1.860539444,0,20,1500
2.139095556,0,20,1500
1.818668333,0,20,1500
2.425028333,0,20,1500
2.577991111,0,20,1500
2.434808889,0,20,1500
1.945403889,0,20,1500
1.303186111,0,20,1500
2.314033889,0,20,1500
2.511181111,0,20,1500
2.254255,0.031196,20,1500
1.898892222,0.92632,20,1500
1.420333333,1.0769,20,1500
0.622327222,1.0769,20,1500
0.538528722,1.0769,20,1500
0.476008111,1.0769,20,1500
0.248887778,1.0769,20,1500
0.078030111,1.0769,20,1500
0.004826284,1.0769,20,1500
0.017749678,0.88462,20,1500
0.001608841,0.014704,20,1500
0.0925945,0,20,1500
0.114885889,0,20,1500
0.190302722,0,20,1500
1.607335,0,20,1500
1.560896667,0,20,1500
1.978681667,0,20,1500
2.510575,0,20,1500
2.765891111,0,20,1500
2.343448333,0,20,1500
1.544307778,0,20,1500
0.817008889,0,20,1500
1.245968333,0,20,1500
1.663151667,0,20,1500
1.004457222,0.028016,20,1500
1.823556667,0.49636,20,1500
0.108559889,0.77584,20,1500
0.004318598,0.75648,20,1500
0.0194336,0.83448,20,1500
0.355072944,0.90328,20,1500
0.364710611,0.5747,20,1500
0.535678778,0.51826,20,1500
0.511012611,0.66492,20,1500
0.796930556,0.30486,20,1500
0.955905556,0,20,1500
1.245163333,0,20,1500
2.519727222,0,20,1500
2.09501,0,20,1500
2.602277778,0,20,1500
3.420618333,0,20,1500
3.46361,0,20,1500
2.400125,0,20,1500
1.703341111,0,20,1500
1.287519444,0,20,1500
0.932857778,0,20,1500
2.016218889,0,20,1500
1.695863889,0,20,1500
1.410667778,0,20,1500
2.070518889,0.028786,20,1500
3.169653889,0.86616,20,1500
1.195064444,1.0685,20,1500
0.997878333,1.0636,20,1500
1.084995556,1.03524,20,1500
1.297543889,1.02028,20,1500
0.702223333,1.03382,20,1500
0.492843,1.0501,20,1500
0.645642778,1.04006,20,1500
0.901903333,0.92396,20,1500
0.822745556,0.01191,20,1500
2.193938333,0,20,1500
2.498611111,0,20,1500
2.658505,0,20,1500
3.018807778,0,20,1500
2.533529444,0,20,1500
1.715914444,0,20,1500
2.404811667,0,20,1500
2.23059,0,20,1500
1.441191111,0,20,1500
1.542185,0,20,1500
3.151993889,0,20,1500
3.394298889,0,20,1500
2.168002222,0,20,1500
1.471049444,0.034052,20,1500
0.780758889,0.77282,20,1500
0.153990222,0.93862,20,1500
0.595301111,0.96368,20,1500
0.59366,0.8615,20,1500
0.143383222,0.78994,20,1500
0.113016444,0.8558,20,1500
0.165134056,0.69796,20,1500
0.290752333,0.67388,20,1500
0.320863611,0.67522,20,1500
0.792011667,0.0099032,20,1500
1.546817222,0,20,1500
1.230911111,0,20,1500
1.799754444,0,20,1500
1.762071111,0,20,1500
2.116112222,0,20,1500
2.908597778,0,20,1500
3.38787,0,20,1500
3.181436111,0,20,1500
2.968551667,0,20,1500
2.218844444,0,20,1500
2.053136111,0,20,1500
2.282758889,0,20,1500
1.913539444,0,20,1500
2.899052222,0.02638,20,1500
3.082493889,0.71486,20,1500
1.696156667,0.9632,20,1500
1.688199444,0.94256,20,1500
0.842480556,0.96282,20,1500
